"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치년도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"김해동부-511",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로450번길 74,,35.2322381105,128.967883,신안마을회관,대동안전센터,Y,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-512",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로480번길 159,,35.2309526784,128.9770681,신정소교,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-513",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 610,,35.2419941065,128.980574437,대동면사무소,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-514",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 529,,35.2435175114,128.972715641,원명사,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-515",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 295,,35.236619486,128.950176594,청정식품,대동안전센터,Y,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-516",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로209번길 6-3,,35.2513725827,128.997764,조눌교회,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-517",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 984,,35.2722350052,128.9822468,대감초등학교,대동안전센터,Y,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-518",01,경상남도,김해시,48250,경상남도 김해시 대동면 동북로 243,,35.295864,128.977949,한국스틸,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-519",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로481번길 2,,35.27543096,129.002275,평촌마을,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-520",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로417번길 4,,35.2386853003,128.962812,장시마을,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-521",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로41번길 19,,35.2352708522,128.992901522,대동119안전센터,대동안전센터,N,Y,2004,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-522",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 878,,35.263051344,128.981306631,지나마을,대동안전센터,N,Y,2005,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-523",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로41번길149,,35.2302849446,128.981545,신정마을,대동안전센터,N,Y,2005,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-524",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로269번길 31,,35.2373315144,128.946474,백마사,대동안전센터,Y,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-525",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 229,,35.2316851304,128.946117672,나무소리,대동안전센터,Y,Y,2017,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-526",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 134,,35.22926727,128.937075881,수안마을,대동안전센터,N,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-527",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 126,,35.2288449251,128.936477,SK토박이주유소,대동안전센터,Y,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-528",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 751,,35.2519110006,128.981682,괴정마을,대동안전센터,N,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-529",01,경상남도,김해시,48250,경상남도 김해시 대동면 동북로 51,,35.2811485865,128.980526,덕산슈퍼,대동안전센터,N,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-530",01,경상남도,김해시,48250,경상남도 김해시 대동면 동북로166번길 34,,35.2916071719,128.980874,신암마을회관,대동안전센터,N,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-531",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로 264,,35.2344042802,128.947852,에스오일 주유소,대동안전센터,N,Y,2003,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-532",01,경상남도,김해시,48250,경상남도 김해시 대동면 대동로417번길 84-4,,35.2452061431,128.961549,시례마을회관,대동안전센터,Y,Y,2007,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-533",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로317번길 12-5,,35.26087048,128.999905,하사마을회관,대동안전센터,N,Y,2010,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-534",01,경상남도,김해시,48250,경상남도 김해시 대동면 동남로 635,,35.2870470054,128.995117,월촌마을,대동안전센터,N,Y,2010,8.1,5,100,김해동부소방서,055-320-9421,2019-05-23
"김해동부-535",04,경상남도,김해시,48250,경상남도 김해시 대동면 동남로41번길 19,,35.2352708522,128.992901522,대동119안전센터,대동안전센터,N,Y,1997,0,0,0,김해동부소방서,055-320-9421,2019-05-23
"김해서부-1",01,경상남도,김해시,48250,경상남도 김해시 장유로 296,,35.19983872,128.8144604,쿨노래방,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-2",01,경상남도,김해시,48250,경상남도 김해시 내덕로 148번길 2,,35.20568699,128.8232515,CU 김해장유 내덕점,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-3",01,경상남도,김해시,48250,경상남도 김해시 내덕로 122,,35.20661369,128.8213178,내덕동 부경부동산,장유안전센터,Y,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-4",01,경상남도,김해시,48250,경상남도 김해시 내덕로 88,,35.20699383,128.8178522,내덕중학교 큰길 사거리,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-5",01,경상남도,김해시,48250,경상남도 김해시 내덕로86번길 30-20,,35.20435571,128.8180525,외덕사거리,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-6",01,경상남도,김해시,48250,경상남도 김해시 내덕로 86번길 19,,35.20559064,128.8186334,GS25 장유내덕중앙점,장유안전센터,Y,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-7",01,경상남도,김해시,48250,경상남도 김해시 장유로 310,,35.19899312,128.8153199,장유치과의원,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-8",01,경상남도,김해시,48250,경상남도 김해시 내덕로 80,,35.20681402,128.8173431,내덕중학교,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-9",01,경상남도,김해시,48250,경상남도 김해시 금관대로 599번길 6,,35.20261515,128.8151326,신성메디컬,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-10",01,경상남도,김해시,48250,경상남도 김해시 금관대로 599번길 22,,35.20391801,128.8143096,동일이용원,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-11",01,경상남도,김해시,48250,경상남도 김해시 내덕로 46,,35.20523873,128.8137373,무봉리 토종순대국,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-12",01,경상남도,김해시,48250,경상남도 김해시 장유로 270,,35.20084353,128.8121156,KB국민은행 장유지점,장유안전센터,N,Y,2001,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-13",01,경상남도,김해시,48250,경상남도 김해시 월산로 1,,35.20166158,128.8114091,농협은행 장유지점,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-14",01,경상남도,김해시,48250,경상남도 김해시 월산로 27,,35.19952597,128.8086213,석봉초등학교,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-15",01,경상남도,김해시,48250,경상남도 김해시 능동로 123,,35.20059343,128.8054522,월산초등학교,장유안전센터,Y,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-16",01,경상남도,김해시,48250,경상남도 김해시 월산로 77,,35.20201134,128.8039201,장유고등학교,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-17",01,경상남도,김해시,48250,경상남도 김해시 월산로 104,,35.20526252,128.8039437,월산중학교,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-18",01,경상남도,김해시,48250,경상남도 김해시 월산로 120,,35.20626603,128.8016732,월산마을 부영1차 6단지 602동,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-19",01,경상남도,김해시,48250,경상남도 김해시 부곡로 57,,35.20938495,128.7982284,장유출장소,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-20",01,경상남도,김해시,48250,경상남도 김해시 장유로 79,,35.21412225,128.7989171,월산마을 1단지,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-21",01,경상남도,김해시,48250,경상남도 김해시 월산로 82-55,,35.20529537,128.805609,월산마을 부영7차 삼거리,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-22",01,경상남도,김해시,48250,경상남도 김해시 장유로 180,,35.20708086,128.8055343,투투스1빌딩 유강약국,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-23",01,경상남도,김해시,48250,경상남도 김해시 월산로 82-62,,35.20460543,128.8078775,석봉마을 대동피렌체 103동,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-24",01,경상남도,김해시,48250,경상남도 김해시 장유로 224,,35.2041245,128.8087013,뉴프라자빌딩 자연드림,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-25",01,경상남도,김해시,48250,경상남도 김해시 장유로 232,,35.20350925,128.8093464,코아상가,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-26",01,경상남도,김해시,48250,경상남도 김해시 능동로 153,,35.20245558,128.8079704,삼화빌딩,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-27",01,경상남도,김해시,48250,경상남도 김해시 능동로 117,,35.20097239,128.802035,석봉마을 4단지 정문 앞 고속도로 굴다리,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-28",01,경상남도,김해시,48250,경상남도 김해시 월산로 81-36,,35.20267115,128.802459,주석초등학교,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-29",01,경상남도,김해시,48250,경상남도 김해시 월산로 111-44,,35.20389433,128.8004438,월산마을 8단지 상가,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-30",01,경상남도,김해시,48250,경상남도 김해시 부곡로 10,,35.2057231,128.7976996,월산마을 8단지 801동,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-31",01,경상남도,김해시,48250,경상남도 김해시 내덕로 4번길 27,,35.20532302,128.8105154,새반석 침례교회,장유안전센터,Y,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-32",01,경상남도,김해시,48250,경상남도 김해시 번화1로 84번길 34,,35.19563165,128.8028963,네오프라자 상가,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-33",01,경상남도,김해시,48250,경상남도 김해시 번화1로 84번길 24,,35.19535322,128.8019855,풍림위너스빌딩,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-34",01,경상남도,김해시,48250,경상남도 김해시 번화1로 82,,35.19462596,128.799743,옥스퍼드빌딩,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-35",01,경상남도,김해시,48250,경상남도 김해시 대청로 210번길 24,,35.19386406,128.7974031,엔트로빌딩,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-36",01,경상남도,김해시,48250,경상남도 김해시 대청로210번길 13,,35.19417948,128.7958248,젤미마을9단지 902동,장유안전센터,N,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-37",01,경상남도,김해시,48250,경상남도 김해시 번화1로 171,,35.19784141,128.7936745,유림빌딩,장유안전센터,Y,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-38",01,경상남도,김해시,48250,경상남도 김해시 번화1로 123번길 20,,35.19820231,128.7958343,능동초등학교,장유안전센터,Y,Y,2001,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-39",01,경상남도,김해시,48250,경상남도 김해시 번화1로 127,,35.19861019,128.7967699,삼문고등학교,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-40",01,경상남도,김해시,48250,경상남도 김해시 능동로 3,,35.1958143,128.7939988,인디안 웰메이드,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-41",01,경상남도,김해시,48250,경상남도 김해시 능동로 21번길 4-4,,35.19654466,128.7960393,CU장유 횃불점,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-42",01,경상남도,김해시,48250,경상남도 김해시 능동로 43,,35.19712164,128.7977252,장유2동주민센터,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-43",01,경상남도,김해시,48250,경상남도 김해시 능동로 65,,35.19789475,128.8002806,장유대성교회,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-44",01,경상남도,김해시,48250,경상남도 김해시 능동로 76,,35.1971726,128.8020564,젤미마을 주공2단지 정문,장유안전센터,N,Y,2003,1.5,6,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-45",01,경상남도,김해시,48250,경상남도 김해시  반룡로 87-12,,35.19077343,128.8086248,갑오마을 10단지 1005동,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-46",01,경상남도,김해시,48250,경상남도 김해시 번화2로 2,,35.18948911,128.8067609,아쿠아빌딩,장유안전센터,N,Y,2003,1.5,6.5,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-47",01,경상남도,김해시,48250,경상남도 김해시 반룡로 65,,35.18992901,128.8055455,갑오마을 9단지 정문,장유안전센터,N,Y,2003,1.5,7,100,김해서부소방서,055-344-9295,2019-05-03
"김해서부-48",01,경상남도,김해시,48250,경상남도 김해시 번화1로 7,,35.18792031,128.8005172,대청고등학교,장유안전센터,Y,Y,2003,1.5,6,100,김해서부소방서,055-344-9295,2019-05-03
